SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
9344,02/14/2021,Unknown,India,02/14/2021 07:00,91616,140,43675
9345,02/14/2021,Hubei,Spain,02/14/2021 08:00,32947,1714,67321
9346,02/14/2021,Hubei,US,02/14/2021 09:00,73532,2820,16268
9347,02/14/2021,California,Italy,02/14/2021 10:00,80398,2222,80381
9348,02/14/2021,Unknown,Spain,02/14/2021 11:00,59413,2467,19017
9349,02/14/2021,Unknown,Spain,02/14/2021 12:00,23104,675,65084
9350,02/14/2021,Guangdong,China,02/14/2021 13:00,82841,3505,39848
9351,02/14/2021,Guangdong,Spain,02/14/2021 14:00,35860,3602,51244
9352,02/14/2021,California,India,02/14/2021 15:00,62184,917,40582
9353,02/14/2021,Hubei,Italy,02/14/2021 16:00,71063,1822,14033
9354,02/14/2021,Guangdong,US,02/14/2021 17:00,13727,3822,42765
9355,02/14/2021,New York,Spain,02/14/2021 18:00,95503,2603,11555
9356,02/14/2021,Hubei,India,02/14/2021 19:00,89385,4803,89355
9357,02/14/2021,New York,US,02/14/2021 20:00,2719,1730,27631
9358,02/14/2021,Unknown,India,02/14/2021 21:00,12924,3428,50400
9359,02/14/2021,Hubei,Spain,02/14/2021 22:00,9215,4656,28902
9360,02/14/2021,California,Spain,02/14/2021 23:00,90124,4154,1725
9361,02/15/2021,Unknown,Italy,02/15/2021 00:00,90826,3718,51853
9362,02/15/2021,Unknown,China,02/15/2021 01:00,60494,1624,80573
9363,02/15/2021,New York,India,02/15/2021 02:00,48009,1806,83460
9364,02/15/2021,Unknown,China,02/15/2021 03:00,85545,4358,40039
9365,02/15/2021,Guangdong,China,02/15/2021 04:00,31912,1454,62564
9366,02/15/2021,Hubei,US,02/15/2021 05:00,1144,353,61055
9367,02/15/2021,Guangdong,US,02/15/2021 06:00,37302,2933,76080
9368,02/15/2021,New York,India,02/15/2021 07:00,80171,940,8173
9369,02/15/2021,New York,China,02/15/2021 08:00,99024,3945,38856
9370,02/15/2021,Hubei,Italy,02/15/2021 09:00,53720,4142,45506
9371,02/15/2021,Unknown,China,02/15/2021 10:00,66542,4848,5388
9372,02/15/2021,California,US,02/15/2021 11:00,77026,229,23923
9373,02/15/2021,New York,China,02/15/2021 12:00,27044,3482,56228
9374,02/15/2021,Hubei,Spain,02/15/2021 13:00,72635,4852,6876
9375,02/15/2021,California,Spain,02/15/2021 14:00,89036,4857,86078
9376,02/15/2021,Unknown,Italy,02/15/2021 15:00,537,237,18172
9377,02/15/2021,New York,India,02/15/2021 16:00,76552,3772,86520
9378,02/15/2021,Hubei,China,02/15/2021 17:00,35453,4173,31664
9379,02/15/2021,Hubei,Spain,02/15/2021 18:00,1980,2781,67235
9380,02/15/2021,Hubei,India,02/15/2021 19:00,71442,2606,55830
9381,02/15/2021,New York,Spain,02/15/2021 20:00,33307,1984,76878
9382,02/15/2021,California,India,02/15/2021 21:00,88966,3095,5749
9383,02/15/2021,Hubei,India,02/15/2021 22:00,44844,1052,58552
9384,02/15/2021,Unknown,Spain,02/15/2021 23:00,28629,350,10734
9385,02/16/2021,Hubei,US,02/16/2021 00:00,27775,912,1594
9386,02/16/2021,California,India,02/16/2021 01:00,40029,4445,85361
9387,02/16/2021,New York,China,02/16/2021 02:00,95934,1304,15238
9388,02/16/2021,Hubei,Spain,02/16/2021 03:00,61860,2523,50990
9389,02/16/2021,Hubei,US,02/16/2021 04:00,64783,291,45819
9390,02/16/2021,Unknown,Spain,02/16/2021 05:00,41988,1212,28248
9391,02/16/2021,Unknown,Italy,02/16/2021 06:00,55452,467,40676
9392,02/16/2021,Hubei,China,02/16/2021 07:00,51,3277,2902
9393,02/16/2021,Hubei,Italy,02/16/2021 08:00,24818,2525,47434
9394,02/16/2021,Unknown,India,02/16/2021 09:00,1686,3575,7405
9395,02/16/2021,California,India,02/16/2021 10:00,19205,3199,39815
9396,02/16/2021,Guangdong,Italy,02/16/2021 11:00,88483,4325,18723
9397,02/16/2021,Guangdong,Italy,02/16/2021 12:00,8096,1064,4521
9398,02/16/2021,Hubei,India,02/16/2021 13:00,74152,4888,49651
9399,02/16/2021,Unknown,US,02/16/2021 14:00,43087,3463,85547
9400,02/16/2021,New York,China,02/16/2021 15:00,8545,4919,9036
9401,02/16/2021,New York,Spain,02/16/2021 16:00,8484,1693,64140
9402,02/16/2021,Guangdong,Italy,02/16/2021 17:00,66252,4931,9252
9403,02/16/2021,California,China,02/16/2021 18:00,23667,2394,54797
9404,02/16/2021,Guangdong,Spain,02/16/2021 19:00,94736,2057,51833
9405,02/16/2021,Hubei,Spain,02/16/2021 20:00,70111,86,42380
9406,02/16/2021,California,Italy,02/16/2021 21:00,86492,2592,58093
9407,02/16/2021,New York,US,02/16/2021 22:00,76206,4042,79414
9408,02/16/2021,Unknown,US,02/16/2021 23:00,15637,2920,10139
9409,02/17/2021,Unknown,China,02/17/2021 00:00,81882,3,58389
9410,02/17/2021,Hubei,China,02/17/2021 01:00,92476,3094,70126
9411,02/17/2021,Guangdong,India,02/17/2021 02:00,98941,1521,50378
9412,02/17/2021,Hubei,US,02/17/2021 03:00,40747,2948,2973
9413,02/17/2021,Unknown,China,02/17/2021 04:00,59749,3857,82958
9414,02/17/2021,New York,India,02/17/2021 05:00,9491,1977,15388
9415,02/17/2021,Unknown,Spain,02/17/2021 06:00,53100,1474,83707
9416,02/17/2021,California,China,02/17/2021 07:00,12631,1130,14495
9417,02/17/2021,Unknown,India,02/17/2021 08:00,87470,880,47773
9418,02/17/2021,Unknown,US,02/17/2021 09:00,27182,1401,53867
9419,02/17/2021,California,Spain,02/17/2021 10:00,8903,1975,28943
9420,02/17/2021,Guangdong,China,02/17/2021 11:00,92722,1750,79871
9421,02/17/2021,Unknown,US,02/17/2021 12:00,57782,1,86504
9422,02/17/2021,Hubei,Spain,02/17/2021 13:00,77261,1144,22703
9423,02/17/2021,Unknown,Italy,02/17/2021 14:00,77606,1638,36070
9424,02/17/2021,Hubei,US,02/17/2021 15:00,36109,148,33563
9425,02/17/2021,California,Italy,02/17/2021 16:00,81604,4247,19193
9426,02/17/2021,Unknown,China,02/17/2021 17:00,71086,2353,16850
9427,02/17/2021,California,India,02/17/2021 18:00,60436,2043,12727
9428,02/17/2021,California,China,02/17/2021 19:00,18167,1702,80951
9429,02/17/2021,Guangdong,US,02/17/2021 20:00,25443,2929,76477
9430,02/17/2021,Unknown,Italy,02/17/2021 21:00,80224,4570,55460
9431,02/17/2021,Hubei,Italy,02/17/2021 22:00,50640,1387,15218
9432,02/17/2021,Hubei,Spain,02/17/2021 23:00,29548,4902,49120
9433,02/18/2021,Unknown,China,02/18/2021 00:00,77649,1663,28444
9434,02/18/2021,Guangdong,China,02/18/2021 01:00,62358,2080,69187
9435,02/18/2021,Guangdong,US,02/18/2021 02:00,87825,1996,23519
9436,02/18/2021,Guangdong,Italy,02/18/2021 03:00,18160,3692,50107
9437,02/18/2021,Hubei,US,02/18/2021 04:00,99385,3230,24281
9438,02/18/2021,California,US,02/18/2021 05:00,46205,1250,19793
9439,02/18/2021,Guangdong,Italy,02/18/2021 06:00,62280,4462,34687
9440,02/18/2021,Hubei,US,02/18/2021 07:00,84845,2036,19316
9441,02/18/2021,Hubei,Italy,02/18/2021 08:00,36852,537,56927
9442,02/18/2021,California,US,02/18/2021 09:00,45021,1554,73915
9443,02/18/2021,Unknown,India,02/18/2021 10:00,6195,2152,46554
9444,02/18/2021,Unknown,US,02/18/2021 11:00,66547,790,207
9445,02/18/2021,Guangdong,US,02/18/2021 12:00,24286,1948,73
9446,02/18/2021,Guangdong,India,02/18/2021 13:00,33581,4143,24427
9447,02/18/2021,California,China,02/18/2021 14:00,77674,4755,40329
9448,02/18/2021,Guangdong,Italy,02/18/2021 15:00,26719,1435,76347
9449,02/18/2021,California,Spain,02/18/2021 16:00,98576,3249,74777
9450,02/18/2021,Hubei,India,02/18/2021 17:00,48450,2848,70505
9451,02/18/2021,Guangdong,China,02/18/2021 18:00,20028,113,40472
9452,02/18/2021,Hubei,US,02/18/2021 19:00,16192,2343,5889
9453,02/18/2021,New York,China,02/18/2021 20:00,83636,4533,26457
9454,02/18/2021,California,India,02/18/2021 21:00,71812,161,40787
9455,02/18/2021,New York,US,02/18/2021 22:00,27551,3912,8706
9456,02/18/2021,Guangdong,China,02/18/2021 23:00,72364,503,38687
9457,02/19/2021,Hubei,Spain,02/19/2021 00:00,64311,2634,11520
9458,02/19/2021,Guangdong,Italy,02/19/2021 01:00,61444,2505,279
9459,02/19/2021,New York,Italy,02/19/2021 02:00,33124,1394,64305
9460,02/19/2021,Guangdong,India,02/19/2021 03:00,13654,1509,54007
9461,02/19/2021,Unknown,US,02/19/2021 04:00,203,2319,25131
9462,02/19/2021,New York,US,02/19/2021 05:00,20129,3250,40229
9463,02/19/2021,Guangdong,Italy,02/19/2021 06:00,72150,479,290
9464,02/19/2021,Hubei,China,02/19/2021 07:00,33264,4254,37648
9465,02/19/2021,Guangdong,US,02/19/2021 08:00,12989,754,11065
9466,02/19/2021,Hubei,Spain,02/19/2021 09:00,49214,3999,15402
9467,02/19/2021,Unknown,Spain,02/19/2021 10:00,67115,1836,89903
9468,02/19/2021,Guangdong,US,02/19/2021 11:00,61678,203,24107
9469,02/19/2021,Unknown,US,02/19/2021 12:00,57883,2842,83542
9470,02/19/2021,New York,Italy,02/19/2021 13:00,53445,3349,13029
9471,02/19/2021,Hubei,India,02/19/2021 14:00,70412,3214,19935
9472,02/19/2021,New York,Italy,02/19/2021 15:00,69661,3591,86098
9473,02/19/2021,Hubei,India,02/19/2021 16:00,5328,4607,68811
9474,02/19/2021,Unknown,Spain,02/19/2021 17:00,48968,4211,60033
9475,02/19/2021,California,India,02/19/2021 18:00,42040,391,5257
9476,02/19/2021,Guangdong,Italy,02/19/2021 19:00,59199,3414,24658
9477,02/19/2021,Unknown,US,02/19/2021 20:00,57039,3444,57991
9478,02/19/2021,Hubei,India,02/19/2021 21:00,77232,2773,55914
9479,02/19/2021,Hubei,Italy,02/19/2021 22:00,50750,2416,45999
9480,02/19/2021,Hubei,Spain,02/19/2021 23:00,16119,1238,1757
9481,02/20/2021,Hubei,India,02/20/2021 00:00,24017,2948,21339
9482,02/20/2021,Guangdong,Spain,02/20/2021 01:00,48780,740,22846
9483,02/20/2021,New York,Spain,02/20/2021 02:00,26204,3883,27915
9484,02/20/2021,California,China,02/20/2021 03:00,19562,4132,44617
9485,02/20/2021,Guangdong,India,02/20/2021 04:00,24428,2843,45170
9486,02/20/2021,Hubei,Italy,02/20/2021 05:00,21497,1535,76880
9487,02/20/2021,Guangdong,India,02/20/2021 06:00,3372,368,88768
9488,02/20/2021,Unknown,India,02/20/2021 07:00,88683,2271,33493
9489,02/20/2021,Hubei,Spain,02/20/2021 08:00,17453,1957,32079
9490,02/20/2021,California,Spain,02/20/2021 09:00,51928,4909,33875
9491,02/20/2021,Hubei,Spain,02/20/2021 10:00,33960,1098,29558
9492,02/20/2021,California,Spain,02/20/2021 11:00,17197,2771,11017
9493,02/20/2021,California,Italy,02/20/2021 12:00,99456,1391,20732
9494,02/20/2021,New York,US,02/20/2021 13:00,54984,1647,57238
9495,02/20/2021,New York,China,02/20/2021 14:00,1883,2031,59839
9496,02/20/2021,Guangdong,Spain,02/20/2021 15:00,16651,1678,23457
9497,02/20/2021,Guangdong,Spain,02/20/2021 16:00,85591,2146,824
9498,02/20/2021,California,China,02/20/2021 17:00,2812,2824,31573
9499,02/20/2021,Hubei,Spain,02/20/2021 18:00,95981,3296,14467
9500,02/20/2021,Unknown,US,02/20/2021 19:00,6562,4170,75462
9501,02/20/2021,Unknown,India,02/20/2021 20:00,72549,3781,23876
9502,02/20/2021,Hubei,China,02/20/2021 21:00,70713,2231,16734
9503,02/20/2021,Hubei,Italy,02/20/2021 22:00,20469,3364,21586
9504,02/20/2021,New York,China,02/20/2021 23:00,49535,3128,30659
9505,02/21/2021,Unknown,US,02/21/2021 00:00,61300,1272,62257
9506,02/21/2021,California,Italy,02/21/2021 01:00,96765,1979,44245
9507,02/21/2021,Guangdong,India,02/21/2021 02:00,94637,3697,25410
9508,02/21/2021,New York,Spain,02/21/2021 03:00,93523,2187,7894
9509,02/21/2021,Unknown,China,02/21/2021 04:00,88641,2406,52154
9510,02/21/2021,Hubei,Italy,02/21/2021 05:00,89003,1576,2509
9511,02/21/2021,Unknown,China,02/21/2021 06:00,82969,3479,68208
9512,02/21/2021,California,India,02/21/2021 07:00,18217,3545,85362
9513,02/21/2021,New York,China,02/21/2021 08:00,96844,1469,69694
9514,02/21/2021,Hubei,Italy,02/21/2021 09:00,8989,979,64450
9515,02/21/2021,California,US,02/21/2021 10:00,37235,1255,62190
9516,02/21/2021,Guangdong,Italy,02/21/2021 11:00,84895,3688,64980
9517,02/21/2021,New York,China,02/21/2021 12:00,70691,1641,53273
9518,02/21/2021,California,India,02/21/2021 13:00,56850,299,73343
9519,02/21/2021,California,Spain,02/21/2021 14:00,50442,4521,31171
9520,02/21/2021,Hubei,Spain,02/21/2021 15:00,73497,3042,24525
9521,02/21/2021,Guangdong,India,02/21/2021 16:00,23983,400,26513
9522,02/21/2021,California,China,02/21/2021 17:00,7186,1280,5797
9523,02/21/2021,New York,India,02/21/2021 18:00,7506,4836,7746
9524,02/21/2021,California,China,02/21/2021 19:00,41026,861,89254
9525,02/21/2021,Unknown,Italy,02/21/2021 20:00,46070,4589,69474
9526,02/21/2021,New York,US,02/21/2021 21:00,48951,2573,24316
9527,02/21/2021,New York,China,02/21/2021 22:00,95761,2784,57077
9528,02/21/2021,California,Spain,02/21/2021 23:00,7791,4185,34362
9529,02/22/2021,Hubei,Spain,02/22/2021 00:00,61335,4159,16334
9530,02/22/2021,New York,US,02/22/2021 01:00,93133,1111,77093
9531,02/22/2021,Unknown,China,02/22/2021 02:00,72306,1056,28880
9532,02/22/2021,Hubei,US,02/22/2021 03:00,9893,1095,44257
9533,02/22/2021,Hubei,Italy,02/22/2021 04:00,25154,2300,9673
9534,02/22/2021,Hubei,US,02/22/2021 05:00,89854,3991,62346
9535,02/22/2021,New York,Italy,02/22/2021 06:00,50757,513,69915
9536,02/22/2021,Hubei,Spain,02/22/2021 07:00,61387,4231,48613
9537,02/22/2021,California,Italy,02/22/2021 08:00,40755,2676,32721
9538,02/22/2021,Hubei,China,02/22/2021 09:00,13514,120,35950
9539,02/22/2021,Unknown,China,02/22/2021 10:00,31358,1501,20829
9540,02/22/2021,Guangdong,China,02/22/2021 11:00,87974,2847,60495
9541,02/22/2021,Unknown,China,02/22/2021 12:00,92992,4919,73107
9542,02/22/2021,New York,India,02/22/2021 13:00,23631,1117,28363
9543,02/22/2021,Hubei,Italy,02/22/2021 14:00,5807,504,47068
9544,02/22/2021,Hubei,China,02/22/2021 15:00,71792,2991,42733
9545,02/22/2021,California,US,02/22/2021 16:00,80692,1623,83271
9546,02/22/2021,Hubei,US,02/22/2021 17:00,11908,2238,5613
9547,02/22/2021,Unknown,India,02/22/2021 18:00,24435,2433,26606
9548,02/22/2021,New York,Italy,02/22/2021 19:00,69820,802,16595
9549,02/22/2021,Guangdong,Italy,02/22/2021 20:00,61716,4373,1274
9550,02/22/2021,Hubei,Italy,02/22/2021 21:00,30432,1471,37030
9551,02/22/2021,Guangdong,India,02/22/2021 22:00,79974,826,55119
9552,02/22/2021,Hubei,Italy,02/22/2021 23:00,40510,1428,85654
9553,02/23/2021,New York,Italy,02/23/2021 00:00,14227,2443,73311
9554,02/23/2021,Unknown,China,02/23/2021 01:00,79801,4874,32279
9555,02/23/2021,New York,Italy,02/23/2021 02:00,84724,4306,54690
9556,02/23/2021,Guangdong,China,02/23/2021 03:00,18604,4985,79477
9557,02/23/2021,Hubei,China,02/23/2021 04:00,94101,3781,44423
9558,02/23/2021,Guangdong,Italy,02/23/2021 05:00,98124,2025,35253
9559,02/23/2021,Unknown,US,02/23/2021 06:00,97610,2317,23638
9560,02/23/2021,New York,Spain,02/23/2021 07:00,82641,1006,69906
9561,02/23/2021,Guangdong,US,02/23/2021 08:00,25790,1637,19782
9562,02/23/2021,Guangdong,Italy,02/23/2021 09:00,88894,844,22639
9563,02/23/2021,Unknown,Italy,02/23/2021 10:00,30944,4493,37655
9564,02/23/2021,Hubei,US,02/23/2021 11:00,22187,3287,22829
9565,02/23/2021,Guangdong,Italy,02/23/2021 12:00,52546,3503,332
9566,02/23/2021,Unknown,China,02/23/2021 13:00,4025,2861,41986
9567,02/23/2021,Hubei,India,02/23/2021 14:00,93691,638,52385
9568,02/23/2021,Hubei,Italy,02/23/2021 15:00,24512,492,84044
9569,02/23/2021,New York,Italy,02/23/2021 16:00,15907,2998,18616
9570,02/23/2021,Unknown,US,02/23/2021 17:00,80005,3657,53109
9571,02/23/2021,Hubei,China,02/23/2021 18:00,37924,2175,5282
9572,02/23/2021,New York,US,02/23/2021 19:00,47196,1485,21524
9573,02/23/2021,California,US,02/23/2021 20:00,14410,4543,7744
9574,02/23/2021,Unknown,Italy,02/23/2021 21:00,43763,558,5697
9575,02/23/2021,California,China,02/23/2021 22:00,59574,3748,68905
9576,02/23/2021,Hubei,Italy,02/23/2021 23:00,8650,969,22826
9577,02/24/2021,Unknown,Italy,02/24/2021 00:00,48826,4009,11545
9578,02/24/2021,New York,Italy,02/24/2021 01:00,26277,85,6553
9579,02/24/2021,Hubei,Italy,02/24/2021 02:00,57970,4972,55982
9580,02/24/2021,Unknown,India,02/24/2021 03:00,2456,3128,49316
9581,02/24/2021,Unknown,Spain,02/24/2021 04:00,16590,4301,10183
9582,02/24/2021,California,China,02/24/2021 05:00,27892,2195,84625
9583,02/24/2021,Hubei,India,02/24/2021 06:00,17740,4886,9931
9584,02/24/2021,New York,Spain,02/24/2021 07:00,45728,4053,28835
9585,02/24/2021,New York,Spain,02/24/2021 08:00,11788,946,72833
9586,02/24/2021,Hubei,Spain,02/24/2021 09:00,89381,3208,20599
9587,02/24/2021,Hubei,India,02/24/2021 10:00,72692,1993,49515
9588,02/24/2021,Guangdong,China,02/24/2021 11:00,8151,3440,9761
9589,02/24/2021,California,US,02/24/2021 12:00,26515,1545,8061
9590,02/24/2021,Hubei,Spain,02/24/2021 13:00,10987,4652,368
9591,02/24/2021,Hubei,US,02/24/2021 14:00,78096,3507,53101
9592,02/24/2021,Guangdong,US,02/24/2021 15:00,55674,29,55015
9593,02/24/2021,Guangdong,Italy,02/24/2021 16:00,68209,1471,5304
9594,02/24/2021,Unknown,US,02/24/2021 17:00,47767,1409,55689
9595,02/24/2021,New York,Italy,02/24/2021 18:00,72359,3760,48544
9596,02/24/2021,California,China,02/24/2021 19:00,39644,3679,28806
9597,02/24/2021,Unknown,China,02/24/2021 20:00,93901,528,51244
9598,02/24/2021,Hubei,Italy,02/24/2021 21:00,38741,125,58859
9599,02/24/2021,Guangdong,China,02/24/2021 22:00,65121,4908,64412
9600,02/24/2021,New York,Spain,02/24/2021 23:00,73818,3856,594
9601,02/25/2021,Unknown,China,02/25/2021 00:00,41435,3258,17829
9602,02/25/2021,New York,Italy,02/25/2021 01:00,8056,653,20006
9603,02/25/2021,Guangdong,Spain,02/25/2021 02:00,87227,4233,33533
9604,02/25/2021,Unknown,US,02/25/2021 03:00,94137,740,22424
9605,02/25/2021,Unknown,US,02/25/2021 04:00,52418,2261,27792
9606,02/25/2021,New York,US,02/25/2021 05:00,86549,290,39204
9607,02/25/2021,Guangdong,Italy,02/25/2021 06:00,35513,2991,60994
9608,02/25/2021,Hubei,US,02/25/2021 07:00,88943,3641,21015
9609,02/25/2021,Unknown,China,02/25/2021 08:00,24660,2577,25209
9610,02/25/2021,Hubei,US,02/25/2021 09:00,2639,2739,88529
9611,02/25/2021,Guangdong,India,02/25/2021 10:00,86856,1693,21140
9612,02/25/2021,Unknown,India,02/25/2021 11:00,65612,4644,57802
9613,02/25/2021,Unknown,US,02/25/2021 12:00,72009,1319,56057
9614,02/25/2021,Hubei,US,02/25/2021 13:00,10622,2821,59816
9615,02/25/2021,California,India,02/25/2021 14:00,18808,3662,75408
9616,02/25/2021,Hubei,US,02/25/2021 15:00,55636,3229,80748
9617,02/25/2021,Hubei,Spain,02/25/2021 16:00,70832,1395,83813
9618,02/25/2021,California,India,02/25/2021 17:00,22951,2967,47764
9619,02/25/2021,Guangdong,Italy,02/25/2021 18:00,88006,3961,82428
9620,02/25/2021,Guangdong,India,02/25/2021 19:00,65941,2614,71889
9621,02/25/2021,Unknown,China,02/25/2021 20:00,45076,1544,2751
9622,02/25/2021,New York,Spain,02/25/2021 21:00,15345,3901,46379
9623,02/25/2021,New York,Italy,02/25/2021 22:00,397,4497,10363
9624,02/25/2021,Unknown,US,02/25/2021 23:00,14665,1780,19227
9625,02/26/2021,New York,China,02/26/2021 00:00,14560,2150,74019
9626,02/26/2021,Hubei,China,02/26/2021 01:00,26376,4882,29092
9627,02/26/2021,Hubei,Spain,02/26/2021 02:00,19857,4468,49008
9628,02/26/2021,California,Italy,02/26/2021 03:00,64268,4433,61622
9629,02/26/2021,California,China,02/26/2021 04:00,98042,1056,28918
9630,02/26/2021,Unknown,Italy,02/26/2021 05:00,20310,1445,64599
9631,02/26/2021,Unknown,Italy,02/26/2021 06:00,18328,1968,66185
9632,02/26/2021,Unknown,China,02/26/2021 07:00,41397,1096,47175
9633,02/26/2021,Hubei,Italy,02/26/2021 08:00,38159,1881,41729
9634,02/26/2021,New York,Spain,02/26/2021 09:00,98526,1204,32034
9635,02/26/2021,Unknown,China,02/26/2021 10:00,50762,1920,66039
9636,02/26/2021,Unknown,Spain,02/26/2021 11:00,73366,3583,25203
9637,02/26/2021,Hubei,Spain,02/26/2021 12:00,59304,3139,14996
9638,02/26/2021,Hubei,Italy,02/26/2021 13:00,48998,3974,32602
9639,02/26/2021,Hubei,Italy,02/26/2021 14:00,64853,3419,53014
9640,02/26/2021,New York,China,02/26/2021 15:00,19048,2038,27935
9641,02/26/2021,Unknown,US,02/26/2021 16:00,50217,1732,30425
9642,02/26/2021,Guangdong,China,02/26/2021 17:00,46255,31,62534
9643,02/26/2021,Guangdong,Spain,02/26/2021 18:00,87284,1968,45216
9644,02/26/2021,Unknown,Italy,02/26/2021 19:00,58620,2974,79632
9645,02/26/2021,Unknown,Spain,02/26/2021 20:00,70929,3330,34942
9646,02/26/2021,Unknown,India,02/26/2021 21:00,23885,3568,3527
9647,02/26/2021,Unknown,India,02/26/2021 22:00,66139,2925,13993
9648,02/26/2021,New York,Spain,02/26/2021 23:00,71831,2222,30224
9649,02/27/2021,Guangdong,US,02/27/2021 00:00,41148,3438,5423
9650,02/27/2021,California,US,02/27/2021 01:00,7103,14,27113
9651,02/27/2021,Guangdong,China,02/27/2021 02:00,25251,3122,43246
9652,02/27/2021,Guangdong,China,02/27/2021 03:00,14546,106,59567
9653,02/27/2021,Hubei,China,02/27/2021 04:00,15456,3793,26833
9654,02/27/2021,Unknown,Italy,02/27/2021 05:00,18228,4564,14307
9655,02/27/2021,Unknown,US,02/27/2021 06:00,80210,201,15928
9656,02/27/2021,Unknown,Spain,02/27/2021 07:00,46,1794,46268
9657,02/27/2021,Hubei,India,02/27/2021 08:00,66355,1408,60924
9658,02/27/2021,New York,US,02/27/2021 09:00,36575,916,89643
9659,02/27/2021,New York,US,02/27/2021 10:00,84942,4431,81814
9660,02/27/2021,California,US,02/27/2021 11:00,1080,1684,26571
9661,02/27/2021,New York,China,02/27/2021 12:00,68682,3166,74361
9662,02/27/2021,New York,Italy,02/27/2021 13:00,77462,64,55254
9663,02/27/2021,Unknown,Spain,02/27/2021 14:00,15930,4648,24372
9664,02/27/2021,Guangdong,China,02/27/2021 15:00,80823,4319,49652
9665,02/27/2021,New York,Italy,02/27/2021 16:00,39509,3650,47415
9666,02/27/2021,New York,US,02/27/2021 17:00,68422,2015,1563
9667,02/27/2021,Hubei,Italy,02/27/2021 18:00,78880,1321,20459
9668,02/27/2021,California,China,02/27/2021 19:00,87554,4024,50326
9669,02/27/2021,Hubei,US,02/27/2021 20:00,41755,612,89606
9670,02/27/2021,Unknown,China,02/27/2021 21:00,52480,651,84078
9671,02/27/2021,Guangdong,Spain,02/27/2021 22:00,7293,4813,51136
9672,02/27/2021,California,US,02/27/2021 23:00,68542,1387,89219
9673,02/28/2021,Hubei,Italy,02/28/2021 00:00,60528,2866,16903
9674,02/28/2021,New York,China,02/28/2021 01:00,24356,2120,42877
